상호명,브랜드,is_starbucks,위도,경도,시군구명,도로명주소,log_dist_subway,subway_count_cat,subway_ridership,bus_stops_300m,peak_avg,restaurants_500m,log_retail_500m,convenience_500m,indie_cafe_500m,low_price_cafe_500m,franchise_cafe_500m,log_dist_starbucks,avg_income,offices,living_pop,land_price
뚝섬역,스타벅스,1,37.546432,127.049042,성동구,서울특별시 성동구 아차산로 42 (성수동1가),0.15674730567452427,2,50926.0,7,439468.0,737,6.100318952020064,32,126,9,4,0.3176847082234858,3263294.0,8657.0,21971.0,7001715.0
황학사거리,스타벅스,1,37.567598,127.023713,성동구,"서울특별시 성동구 왕십리로 410 (하왕십리동, 센트라스)",0.4368345678542217,0,49516.0,10,207902.0,582,6.156978985585555,22,49,4,7,0.35501496693894724,4015131.0,3005.0,28737.0,5126694.0
성수역,스타벅스,1,37.543193,127.056943,성동구,서울특별시 성동구 성수이로 94 (성수동2가),0.16296882827813966,1,115247.0,7,515456.6666666667,594,6.208590026096629,37,101,3,9,0.17831269871601227,3358391.0,31123.0,39928.0,7351643.0
상왕십리역,스타벅스,1,37.56497576,127.0280649,성동구,서울특별시 성동구 왕십리로 382 (하왕십리동),0.12486898204586927,1,28533.0,11,183748.66666666666,378,5.5053315359323625,19,53,3,6,0.393267687772777,4015131.0,3005.0,28737.0,4326044.0
왕십리역,스타벅스,1,37.5627541,127.0339072,성동구,서울특별시 성동구 왕십리로 326 (도선동),0.29012907609483274,2,79328.0,8,928360.6666666666,632,6.077642243349034,33,67,2,6,0.2418184841784406,4015131.0,3005.0,28737.0,6782769.0
한양대,스타벅스,1,37.55726984,127.0421649,성동구,"서울특별시 성동구 왕십리로 225 (행당동) 1,2층",0.2295231582782488,1,30634.0,15,157895.0,355,4.77912349311153,29,33,3,8,0.16871439788772563,3099614.0,438.0,24278.0,5209634.0
엔터식스,스타벅스,1,37.561863,127.037852,성동구,서울특별시 성동구 왕십리광장로 17 (행당동),0.042292912190251455,1,79328.0,13,744612.0,748,5.8998973535824915,39,68,2,11,0.23982916891634481,3900841.0,1709.0,34194.0,5209634.0
신금호역,스타벅스,1,37.55495379,127.0201108,성동구,서울특별시 성동구 금호로 158-1 (금호동1가) 1~5층 전체,0.04793265375530279,1,13027.0,19,87223.33333333333,125,4.709530201312334,17,14,2,4,0.584105453104091,4010011.0,1732.0,12464.0,3356781.0
뚝섬역교차로,스타벅스,1,37.54775492,127.0451424,성동구,서울특별시 성동구 아차산로 6 (성수동1가),0.1873920136070602,2,50926.0,6,439468.0,677,5.8971538676367405,31,130,8,6,0.3176847082234858,3263294.0,8657.0,21971.0,7001715.0
한양대복지관,스타벅스,1,37.55635064,127.0438976,성동구,서울특별시 성동구 왕십리로 222 (사근동) 한양대학교 복지관,0.11484539166904068,1,30634.0,6,157895.0,216,4.3694478524670215,18,28,1,4,0.16871439788772563,3099614.0,438.0,24278.0,2860484.0
왕십리역9번출구,스타벅스,1,37.56054272,127.0352673,성동구,서울특별시 성동구 고산자로 234 (행당동),0.20530539318432994,1,79328.0,14,744612.0,741,5.993961427306569,35,67,3,6,0.23982916891634481,3900841.0,1709.0,34194.0,5209634.0
성수,스타벅스,1,37.54446208,127.0554133,성동구,서울특별시 성동구 아차산로 104 (성수동2가),0.048885397729810626,1,115247.0,6,515456.6666666667,621,6.249975242259483,38,104,3,6,0.17831269871601227,3358391.0,31123.0,39928.0,7351643.0
옥수,스타벅스,1,37.5430298,127.0133661,성동구,서울특별시 성동구 독서당로 202 (옥수동),0.3791211327685624,1,19157.0,27,132451.33333333334,162,4.5217885770490405,13,22,0,4,0.46207288889607373,4836487.0,3197.0,26691.0,3584533.0
성수낙낙,스타벅스,1,37.547326,127.066367,성동구,서울특별시 성동구 광나루로8길 31 (성수동2가) 성수낙낙 1층 101~107호,0.5509497748501452,0,38747.0,12,0.0,495,5.755742213586912,37,74,3,7,0.3609752842069467,3358391.0,31123.0,39928.0,7351643.0
효창공원앞역,스타벅스,1,37.5389661,126.9633937,용산구,"서울특별시 용산구 백범로 313 (효창동, 용산 롯데캐슬 센터포레)",0.1318174246201866,1,22516.0,9,142558.66666666666,380,5.768320995793772,24,56,3,3,0.29707853707807735,3523201.0,1419.0,9961.0,7096628.0
서울역서부,스타벅스,1,37.555165,126.968446,용산구,서울특별시 용산구 만리재로 202 (서계동),0.2291256229917572,2,238671.0,6,1264492.6666666667,312,5.4638318050256105,19,45,3,4,0.27434452144000676,2608804.0,3226.0,22127.0,5621458.0
이태원역,스타벅스,1,37.534273,126.994789,용산구,서울특별시 용산구 이태원로 188 (이태원동),0.04793265375530279,1,26689.0,8,181206.33333333334,704,6.470799503782602,21,71,2,2,0.4969747416437771,3682946.0,18302.0,11421.0,7963277.0
용산역써밋R,스타벅스,1,37.52743397,126.9656534,용산구,"서울특별시 용산구 한강대로 69 (한강로2가, 용산푸르지오써밋)",0.24388691245210944,2,45926.0,10,812855.3333333334,589,5.983936280687191,21,103,5,7,0.15861271014714756,4948344.0,58448.0,52719.0,7096628.0
이촌,스타벅스,1,37.518605,126.977271,용산구,서울특별시 용산구 이촌로 276 (이촌동),0.40819471267903057,0,30574.0,10,289003.0,115,4.1588830833596715,4,8,0,4,0.5747593995819653,5974291.0,5907.0,24975.0,7500415.0
신용산역,스타벅스,1,37.5286259,126.9668945,용산구,"서울특별시 용산구 한강대로 95 (한강로2가, 래미안용산)",0.10156331540944123,2,45926.0,10,812855.3333333334,638,6.1779441140506,21,101,5,9,0.14619252612792163,4948344.0,58448.0,52719.0,7096628.0
용산파크타워,스타벅스,1,37.523818,126.970389,용산구,"서울특별시 용산구 서빙고로 67 (용산동5가, 파크타워)",0.30954140680467446,1,30574.0,2,401293.3333333333,162,4.672828834461906,8,34,3,5,0.2802366741338572,4948344.0,58448.0,52719.0,7096628.0
남영동,스타벅스,1,37.54289238,126.9722942,용산구,서울특별시 용산구 한강대로 275 (갈월동),0.1707549204224892,2,33113.0,12,609759.6666666666,538,5.2574953720277815,23,79,3,7,0.1462253572601321,3183091.0,18490.0,16750.0,8433035.0
한남동R,스타벅스,1,37.53485,127.010919,용산구,서울특별시 용산구 독서당로 94 (한남동),0.48372160607393183,0,7035.0,6,0.0,238,5.0238805208462765,9,20,1,2,0.4012355092859817,4381088.0,45554.0,27624.0,8457296.0
서울타워,스타벅스,1,37.551102,126.988317,용산구,서울특별시 용산구 남산공원길 105 (용산동2가) YTN서울타워 1층,0.7482507067859694,0,83493.0,2,0.0,15,2.995732273553991,3,3,0,0,0.7383881968055322,2540319.0,479.0,11709.0,4828307.0
서울역동자동,스타벅스,1,37.551752,126.972694,용산구,서울특별시 용산구 한강대로 372 (동자동),0.30505528050912584,2,238671.0,6,442032.6666666667,445,5.707110264748875,33,68,3,10,0.24604333824044866,3183091.0,18490.0,16750.0,8888472.0
순천향입구,스타벅스,1,37.533394,127.00563,용산구,서울특별시 용산구 대사관로 67 (한남동),0.4318473493822828,0,7035.0,14,0.0,435,5.529429087511423,14,40,2,2,0.4012355092859817,4381088.0,45554.0,27624.0,8457296.0
동빙고,스타벅스,1,37.52900453,126.9917628,용산구,서울특별시 용산구 장문로 12 (동빙고동),0.500472211686499,0,26689.0,4,0.0,104,5.062595033026967,7,25,0,0,0.4969747416437771,4208562.0,10106.0,14488.0,7320747.0
숙대입구역,스타벅스,1,37.54427984,126.9719372,용산구,서울특별시 용산구 한강대로 291 (갈월동),0.03391821820346067,2,33113.0,16,609759.6666666666,557,5.384495062789089,28,85,3,7,0.1462253572601321,3183091.0,18490.0,16750.0,8433035.0
용산아이파크몰6F,스타벅스,1,37.52958048,126.9640261,용산구,서울특별시 용산구 한강대로23길 55,0.05429877340737881,2,96040.0,8,812855.3333333334,469,6.2166061010848646,17,74,4,8,0.08734673741670174,4948344.0,58448.0,52719.0,7096628.0
동부이촌동,스타벅스,1,37.52111,126.96905,용산구,서울특별시 용산구 이촌로 198 (이촌동),0.38117241553911985,1,30574.0,9,112290.33333333333,97,4.5217885770490405,6,10,0,2,0.2802366741338572,5974291.0,5907.0,24975.0,7500415.0
숙명여대정문,스타벅스,1,37.54493793,126.9648901,용산구,서울특별시 용산구 청파로47길 100 (청파동2가) 프라임관B1F(로비층),0.4932317553649427,0,33113.0,7,0.0,280,4.890349128221754,22,65,1,4,0.48587513292788187,2608804.0,3226.0,22127.0,5472190.0
용산해링턴스퀘어,스타벅스,1,37.52653796,126.9673621,용산구,서울특별시 용산구 서빙고로 17 (한강로3가),0.25959119228525523,2,45926.0,10,812855.3333333334,589,5.968707559985366,20,98,5,8,0.16605835832296115,4948344.0,58448.0,52719.0,11068589.0
경리단길,스타벅스,1,37.53854,126.98737,용산구,서울특별시 용산구 회나무로 3 (이태원동),0.36039800473885647,1,11525.0,12,82929.0,341,5.236441962829949,16,51,1,0,0.5922848661418869,3261019.0,875.0,11079.0,7963277.0
서울역사,스타벅스,1,37.554157,126.9717936,용산구,서울특별시 용산구 한강대로 405 (동자동) 신-101호,0.07677583880204955,2,238671.0,12,1264492.6666666667,473,5.616771097666572,31,76,2,9,0.24604333824044866,3183091.0,18490.0,16750.0,8888472.0
용산리첸시아,스타벅스,1,37.53835681,126.967241,용산구,"서울특별시 용산구 백범로 341 (원효로1가, 리첸시아 용산)",0.3815821676448323,2,19837.0,11,191692.0,251,4.948759890378168,17,51,3,2,0.29707853707807735,4450695.0,2961.0,19079.0,7096628.0
용산전자랜드,스타벅스,1,37.53283406,126.9610914,용산구,서울특별시 용산구 청파로 74 (한강로3가),0.37252860786189956,1,96040.0,13,568164.3333333334,364,6.568077911411976,19,44,2,7,0.3679764407638146,4948344.0,58448.0,52719.0,11068589.0
용산이마트,스타벅스,1,37.52970001,126.9657316,용산구,서울특별시 용산구 한강대로23길 55 (한강로3가) 용산이마트 지하 2층,0.0993927438780348,2,96040.0,11,812855.3333333334,587,6.2878585601617845,22,88,5,9,0.13092825740607075,4948344.0,58448.0,52719.0,11068589.0
용산아이파크몰1F,스타벅스,1,37.52886849,126.9645412,용산구,서울특별시 용산구 한강대로23길 55 1층 (한강로3가),0.10345870836822998,2,96040.0,9,812855.3333333334,561,6.19644412779452,21,92,4,8,0.08734673741670174,4948344.0,58448.0,52719.0,11068589.0
상봉,스타벅스,1,37.597842,127.092509,중랑구,"서울특별시 중랑구 상봉로 131 (상봉동, 상봉 듀오트리스 주상복합)",0.17990196527518712,1,15496.0,10,110268.0,477,5.720311776607412,41,31,3,11,0.3922494986973238,2575432.0,4607.0,22881.0,3076497.0
중랑역,스타벅스,1,37.5930326,127.0747358,중랑구,서울특별시 중랑구 망우로30길 3 (상봉동),0.2169645002374942,1,10980.0,8,77198.0,405,5.605802066295998,23,38,3,5,0.7019493277499836,2575432.0,4607.0,22881.0,3768876.0
중랑구청,스타벅스,1,37.60538908,127.0957558,중랑구,서울특별시 중랑구 신내로 72,0.5495077303583346,0,15496.0,10,0.0,242,5.2574953720277815,15,32,4,4,0.5143231004577579,2780491.0,2688.0,33351.0,3076497.0
사가정역,스타벅스,1,37.579594,127.087966,중랑구,서울특별시 중랑구 면목로 310,0.14097859325957218,1,32985.0,12,219760.0,482,6.008813185442595,27,45,3,2,0.6533215644897787,2655671.0,509.0,15211.0,3076497.0
상봉역,스타벅스,1,37.59689,127.08647,중랑구,서울특별시 중랑구 망우로 307 (상봉동),0.12062344232373869,1,48315.0,4,626123.6666666666,463,5.652489180268651,35,27,4,9,0.43338891751914854,2969913.0,1611.0,17955.0,3768876.0
면목역,스타벅스,1,37.58788013,127.087609,중랑구,서울특별시 중랑구 면목로 403 (면목동),0.07538572690588961,1,30103.0,11,211992.33333333334,352,5.863631175598097,22,21,4,4,0.6533215644897787,2336892.0,811.0,27970.0,3213124.0
묵동,스타벅스,1,37.615368,127.076633,중랑구,"서울특별시 중랑구 동일로 952 (묵동, 로프트원 태릉입구역) 1층",0.2663562857370285,1,30912.0,18,196759.33333333334,442,5.66988092298052,30,49,6,8,0.41140542941119496,3120718.0,1165.0,24367.0,3076497.0
망우동,스타벅스,1,37.59950838,127.0975388,중랑구,서울특별시 중랑구 망우로 407 (망우동),0.4027948795522855,1,15496.0,13,110268.0,426,5.780743515792329,27,38,2,5,0.3922494986973238,2443681.0,1426.0,39778.0,2777619.0
양원역,스타벅스,1,37.60665363,127.1063598,중랑구,서울특별시 중랑구 양원역로10길 3 (망우동),0.1278653709978958,1,6424.0,7,32809.666666666664,54,3.784189633918261,8,9,3,3,0.6650804695963539,2443681.0,1426.0,39778.0,2777619.0
중화역,스타벅스,1,37.60170912,127.0784114,중랑구,서울특별시 중랑구 봉화산로 35 1층,0.11288215705667247,1,22323.0,17,150538.66666666666,328,5.7899601708972535,27,33,5,1,0.6363064221445227,2253552.0,361.0,24909.0,3076497.0
